id,created_at,text
1241056772871372800,Fri Mar 20 17:39:27 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/EvTZ09hbhy via @campact
1241056783692632068,Fri Mar 20 17:39:29 +0000 2020,"@josefheynckes #Bayern / #Söder macht nur, was zuvor von #Kurz gemacht wurde. Also wenn einer vorne weg läuft ist's #Kurz! #Covid_19 #coronavirus #coronavirusdeutschland #Coronakrise"
1241056825375686663,Fri Mar 20 17:39:39 +0000 2020,"Und merkt euch eins, für Feuerwehrleute gibt‘s KEIN Home Office!
#coronavirus #Coronakrise #Covid_19 #Ausgangsperre
@IMbawue https://t.co/F2X9QfRKkx"
1241056844090683393,Fri Mar 20 17:39:44 +0000 2020,für alli wo‘s immer nonig kapiert hend.... https://t.co/XK2Gr4HyTz #COVID19ch
1241056845667721216,Fri Mar 20 17:39:44 +0000 2020,@Group4513 Damit wären wir aber auch erledigt! Das überlebt kein Mensch! #Klimakrise #Coronakrise
1241056875468206082,Fri Mar 20 17:39:51 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/3mCnWVnbXB via @campact
1241056880492978179,Fri Mar 20 17:39:52 +0000 2020,"Die Entwicklung von @Markus_Soeder ist mehr als erstaunlich. Vom @CSU Rumpelstilzchen zum Taktgeber für Deutschland, Chapeau Herr Ministerpräsident! #Coronakrise #Ausgangsbeschraenkungen #Covid_19 #Coronakrise"
1241056907101601798,Fri Mar 20 17:39:59 +0000 2020,Man kann das alles schon garnicht mehr lesen und will man auch garnicht.  #Coronakrise #Medienpause #binfrohwennderscheißvorbeiist #COVID2019 #langweiligesleben #montagwiederarbeiten #pflegekraft #corona #coronavirus #CoronaVirusDE happy to be back on work after my surgery 🙏🏼🙏🏼🙏🏼
1241056912042418176,Fri Mar 20 17:40:00 +0000 2020,"Hier Kredit aufnehmen und Toilettenpapier kaufen:

https://t.co/Hfa5hu8Msa

#china #ausgangssperre #coronakrise https://t.co/d3mGeNLdJT"
1241056921513349133,Fri Mar 20 17:40:02 +0000 2020,"Wolfgang Grupp und #Trigema waren vorher schon immer beispielhaft, das ist jetzt besonders toll! #corona #coronavirus #coronakrise #beispielhaft
https://t.co/QuGjJ6AUVh"
1241056947660562432,Fri Mar 20 17:40:08 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/aeCX648ZcP via @campact
1241056970611834882,Fri Mar 20 17:40:14 +0000 2020,"#Ansammlungsverbot ab SA auch in #Bochum! 👍
Mehr als 2 Personen dürfen nicht mehr unterwegs sein.
Für mich eine bessere Lösung, als die #Ausgangssperre 👍 .@thomas_eiskirch

1.Todesopfer (55 Jahre) jetzt auch in Bochum.

https://t.co/6ZXtFFEMOL

#COVID2019 #Coronakrise #Corona"
1241056973677789184,Fri Mar 20 17:40:14 +0000 2020,"Vor allem die Frauen halten in der Corona-Krise die Stellung

In den von der Corona-Krise besonders betroffen Berufen arbeiten vor allem Frauen, wie eine aktuelle Erhebung zeigt.

#Coronakrise
#COVID19de
#Frauen ✊

https://t.co/lgBSy9dyIc"
1241056979562487808,Fri Mar 20 17:40:16 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/8XJ2TMqWmh via @campact
1241056984188817408,Fri Mar 20 17:40:17 +0000 2020,"Während der #Coronakrise leistet das Klinikpersonal Übermenschliches – bei schlechter Bezahlung und hohem Ansteckungsrisiko. Gesundheitsminister #Spahn muss diesen Einsatz honorieren – mit einem Gehaltszuschuss.

https://t.co/VqwtM7qKmz

#Covid_19 #Pflegenotstand #coronavirus"
1241057021203566593,Fri Mar 20 17:40:26 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/S7UHS7ye8Y via @campact
1241057058495045633,Fri Mar 20 17:40:35 +0000 2020,"‼Virologen sind sicher! ➡️ #Coronakrise #CoronaVirusDE ⬇️
Erst am Anfang‼
Immer noch #coronadeutschland 
#Coronakrise-""Party""❓⬇️
DU VOLLPFOSTEN ‼‼‼ https://t.co/Hpaw06xwPK"
1241057096650625024,Fri Mar 20 17:40:44 +0000 2020,"#Personalpartnerschaft zwischen @McDonaldsDENews und #Aldi. Schließen die #Restaurants, werden deren Mitarbeiter bei Aldi befristet angestellt. 
Einzigartige Lösung für eine Triple-Win-Situation, v.a. zur Existenzsicherung der AN und zur Versorgung der Bevölkerung. #Coronakrise"
1241057151914856449,Fri Mar 20 17:40:57 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/myQTnK925k via @campact
1241057165110059008,Fri Mar 20 17:41:00 +0000 2020,"Und merkt euch eins, für Feuerwehrleute gibt‘s KEIN Home Office!
#coronavirus #Coronakrise #Covid_19 #Ausgangsperre
@IMbawue #Feuerwehr #Stuttgart https://t.co/ZcAvM51uxG"
1241057246697709570,Fri Mar 20 17:41:19 +0000 2020,"Amazon gebärdet sich als Krisengewinnler, unsolidarisch. Es war nie wichtiger, dieses Unternehmen zu boykottieren.
#coronadeutschland 
#BleibtZuhause 
#Coronakrise 
#Wirtschaftskrise"
1241057261226786823,Fri Mar 20 17:41:23 +0000 2020,"Eine unendlich dumme und asoziale 
Person!"
1241057331762339840,Fri Mar 20 17:41:40 +0000 2020,Kann man sich nicht ausdenken.
1241057338934603778,Fri Mar 20 17:41:41 +0000 2020,"Eine sehr gute Idee.

#Covid_19 #CoronaCrisis"
1241057340218060801,Fri Mar 20 17:41:42 +0000 2020,"Restaurantbetreiber aus #Düsseldorf schlagen Alarm. Sie wollen, dass die Stadt in der #Coronakrise eine Schließung ihrer Läden verfügt. Für @OB_ThomasGeisel kommt das nicht in Frage. Und nun? Darum geht es in dieser Folge des #RheinpegelPod: https://t.co/BpNnLvAk4W"
1241057351211388930,Fri Mar 20 17:41:44 +0000 2020,"Ja, alles Schlechte hat auch was Gutes..."
1241057402784546826,Fri Mar 20 17:41:57 +0000 2020,"Bump! 😷Wenn die AG die SV-Beiträge erlassen bekommen, sollten auch die AN (bei vielen ist es schon mit 100% Gehalt finanziell eng!) nicht vergessen werden #Kurzarbeit #Gerechtigkeit #Coronakrise #Kurzarbeitergeld #CoronavirusDE"
1241057448133345282,Fri Mar 20 17:42:08 +0000 2020,"Die Stadt #Wismar senden mit PPush kostenfrei und unkompliziert echte Push-Notifications an über 1000 Bürger und informiert über Änderungen,Einschränkungen und hoffentlich bald wieder Enwarnungen! #WirvsVirusHackathon #Coronakrise #WirvsVirus  https://t.co/FqDfQO7CGD"
1241057456249360385,Fri Mar 20 17:42:09 +0000 2020,@RegSprecher @peteraltmaier @OlafScholz @HeigerScholz @stephanweil #Coronakrise @williehamburg #hilfspaket +++ EIN SEHR ERNSTER APPELL EINES BÄCKERMEISTERS AUS HANNOVER! +++ An Kund*innen und Politik!  https://t.co/wsQKKDanL7
1241057552881930241,Fri Mar 20 17:42:32 +0000 2020,@SWeiermann @Left2See und mit einer #Ausgangssperre sehe ich die Gefahr das es vielleicht als #TagX von rechten Netzwerken genutzt/gesehen wird. Die @AntifaPinneberg hat dazu einen langen Thread geschrieben: https://t.co/V2R9LyE5OT #Covid_19
1241057584934793217,Fri Mar 20 17:42:40 +0000 2020,"Danke an alle Mitarbeiter der Wasser-, Strom- &amp; Internetversorgung, Polizisten, Busfahrern, Gefängnisaufsehern, Pflegern, Ärzten und Medizinmenschen. 

#Coronakrise"
1241057696012537856,Fri Mar 20 17:43:07 +0000 2020,"Markus #Söder ist schon in viele Rollen geschlüpft: Polit-Rabauke, Triumphator, seriöser Staatsmann. Nun zeigen sich neue Facetten von @Markus_Soeder. Beobachtungen aus Tagen der #Coronakrise. (Plus+) #Corona #Covid_19 #Bayern https://t.co/0yRJwvs7zs"
1241057786294829066,Fri Mar 20 17:43:28 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/UMfhIsnJgP via @campact
1241057874748547072,Fri Mar 20 17:43:49 +0000 2020,"@RocketBerlin #SamwerMalEhrlich
#Zalando #Samwer 

Ihr habt ein Supertiming 😷😡😷 als NICHT #Systemrelevant eingestuft zu werden &amp; der nächste Fall @dwenteignen &amp; Co mit den ganzen @SamwerHaeuser werden😡✊😷
#COVID19 #FlattenTheCurve #WirvsVirus #StayAtHome #wirbleibenzuhause https://t.co/gX7kCNjYWI"
1241057879139983360,Fri Mar 20 17:43:50 +0000 2020,"Kann jetzt endlich verdammt noch mal die #Ausgangssperre über #Deutschland verhängt werden oder wieviel Kranke und Tote brauchen wir noch dafür? In #Deutschland gibt es nur 2 kluge Köpfe hinsichtlich der #Coronakrise : #soeder und #kekule .

#Covid_19 #coronavirus #GroKo"
1241057953182031873,Fri Mar 20 17:44:08 +0000 2020,"@tagesschau Aber die #CoronaKrise können wir nicht aussitzen.
#COVID19 fördert Fremdenfeindlichkeit. Und Grenzen lassen sich nicht ganz dicht machen, Migrantenunterkünfte sind Krisengebiete ... #Suhl
#EU-Konzept zur Begrenzung der #Einwanderung &gt; https://t.co/NvyWZp9JAl &lt;
#Migrationskrise"
1241058025068212225,Fri Mar 20 17:44:25 +0000 2020,"1 Stunde mit dem besten Freund telefoniert, weil er furchtbar enttäuscht war, weil wegen der aktuellen Situation etwas ausfällt auf das er sich sehr gefreut hat. Ich glaube er ist jetzt ein bisschen weniger traurig. #Coronakrise #Ausgangssperre"
1241058028322988033,Fri Mar 20 17:44:26 +0000 2020,@WeeeL_Prod Darüber wird man nach der #Coronakrise ernsthaft diskutieren müssen. Gerade in Bezug auf Transparenz. You know. 😎
1241058066382102529,Fri Mar 20 17:44:35 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/d6dKOoe23I via @campact
1241058115900096512,Fri Mar 20 17:44:47 +0000 2020,"Ich hätte nie gedacht das ich mich über so eine Meldung freue. Aber nachdem ich seit Freitag auf der Suche nach Toilettenpapier bin, kann ich endlich wieder gut schlafen. 😉"
1241058125249216515,Fri Mar 20 17:44:49 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/yurkHjo9Yc via @campact
1241058185030574082,Fri Mar 20 17:45:03 +0000 2020,@WeeeL_Prod Darüber wird man nach der #Coronakrise ernsthaft diskutieren müssen. Gerade international in Bezug auf Transparenz. You know. 😎
1241058199735844865,Fri Mar 20 17:45:07 +0000 2020,"Im Kampf gegen #coronavirus 
...weil wir alle zusammen stehen, ob Schwarz oder weis...
Ich glaube an das gute und ich höre nicht auf...
Bleibe Optimist und gebe nicht auf...

#CoronaVirusDE #COVID19de #Coronakrise 

https://t.co/LOZtpeCUSk"
1241058214164287488,Fri Mar 20 17:45:10 +0000 2020,"#Liebeserklärung während #coronakrise? Das geht! Zeigt euren liebsten Eckkneipen, Clubs und kleinen Lädchen wie viel sie euch bedeuten und helft ihnen die schlimmste Zeit zu überstehen ➡️ https://t.co/dxWRC3jOdt ⬅️ #coronahilft #showsomelove https://t.co/E5pCfBd17j"
1241058235563507712,Fri Mar 20 17:45:15 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/Oia2BTCYIn via @campact
1241058269298331651,Fri Mar 20 17:45:23 +0000 2020,Mehr #einkaufen als nötig: Das #Coronavirus macht dies mit uns. Damit Ihr #Lebensmittel nicht wegwerfen müsst: Tipps u. a. vom #Diabetes-Journal! #diabetiker #corona #Coronakrise #coronadeutschland #insulin #diabetesjournal #mainz #kirchheimverlag #vieus https://t.co/VvJc0G8nDK
1241058293528887297,Fri Mar 20 17:45:29 +0000 2020,"Corona macht dies zu etwas Neuem: Dies ist ein Kollaps. Die Angst sitzt Beschäftigten in Dienstleistungsberufen, die dem Virus besonders stark ausgesetzt sind, im Nacken https://t.co/TFGZV5fRF7 via @tagesanzeiger #usa #covid2019 #coronakrise"
1241058343592038400,Fri Mar 20 17:45:41 +0000 2020,Jetzt LIVE: Erste NRW-Städte reagieren auf #Coronakrise mit Ausgangsbeschränkungen https://t.co/L1XoPzvX0q
1241058377737875458,Fri Mar 20 17:45:49 +0000 2020,"Update #COVID19ch:
Neues Massnahmenpaket für die Wirtschaft vom #Bundesrat
https://t.co/OSC25btTH1
#Covid_19
#coronavirus
#KMU"
1241058459019358209,Fri Mar 20 17:46:09 +0000 2020,Die konstruierten #FakeNews von @georgrestle und dem @WDR bei #Monitor: #CoronaVirusDE #Coronakrise #Corona #Covid19
1241058463951867906,Fri Mar 20 17:46:10 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/kwNfq9Q1P7 via @campact
1241058490757582849,Fri Mar 20 17:46:16 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/FmleNwrXEO via @campact
1241058535494029314,Fri Mar 20 17:46:27 +0000 2020,"#Ausgangsperre #AusgangsSperreJetzt #Coronakrise #Insolvenz #StayAtHome Arbeite von zuhause aus sonst droht die Insolvenz 😔
Lerne wie du online Buisness aufbauen kannst 👉https://t.co/2qeJSTP9y3"
1241058555312177154,Fri Mar 20 17:46:31 +0000 2020,"Kein Vorteil ohne Nachteil, 
kein Nachteil ohne Vorteil. 

Hoffentlich lernen die Menschen aus dieser Krise."
1241058590322032642,Fri Mar 20 17:46:40 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/2okz9QQXPK via @campact
1241058613046673413,Fri Mar 20 17:46:45 +0000 2020,"Richtig so! Unsere Forderung zur Verhinderung von weiterer #Obdachlosigkeit! 

#Zwangsräumungen verhindern / aussetzen!

Das #MenschenRechtAufWohnung ist #unteilbar!"
1241058632353173511,Fri Mar 20 17:46:50 +0000 2020,"Ich bin eigentlich davon ausgegangen, dass das schon lange läuft."
1241058647511310338,Fri Mar 20 17:46:53 +0000 2020,"Antworten auf viele Fragen rund um #Ausgangssperre 
#covid19de #coronavirus

Leseempfehlung
👇👇"
1241058683179524097,Fri Mar 20 17:47:02 +0000 2020,"🇦🇹 Coronavirus – Nationalrat: Lercher fordert Regierung auf, Vorschläge der Opposition aufzunehmen ⋆ TOP News Österreich - Nachrichten aus Österreich und der https://t.co/LY8uxCHsEb #Coronavirus #Covid #Covid19 #Covid2019 #Coronakrise"
1241058686199410688,Fri Mar 20 17:47:03 +0000 2020,🇦🇹 Cirque du Soleil Entertainment Group gibt vorübergehende unternehmensweite Entlassungen infolge der Coronavirus-Pandemie bekannt ⋆ TOP News Österreich - https://t.co/vPGUUGL9Pk #Covid #Covid19 #Coronakrise #Coronavirus #Covid2019
1241058713663942661,Fri Mar 20 17:47:09 +0000 2020,Ab auf den Balkon oder ans Fenster heißt es am Freitagabend in #Neubrandenburg: Clown Dago hat wegen der #CoronaKrise zu einer Aktion für die Helfer in der Not aufgerufen. #Coronavirus #covid19 https://t.co/jDcX2u6p6w
1241058767258750977,Fri Mar 20 17:47:22 +0000 2020,"+++ Kleine Erfolge +++
Die Kündigung für Mieter in der Urbanstrasse durch #Samwer-Brüder &amp; ihre Firma @RocketBerlin ist zurückgenommen. Mehrere Medien wie @ndaktuell und @Tagesspiegel haben kritisch nachgefragt, nachdem @67bleibt den Fall öffentlich gemacht hat. #viralSolidarity"
1241058777597607937,Fri Mar 20 17:47:24 +0000 2020,Nach der Tagesschau folgt nun im Anschluss das Freitagsgebet für unsere Muslim*innen .. mit freundlicher Unterstützung..  ihre Bundesregierung ...🤣
1241058793875742720,Fri Mar 20 17:47:28 +0000 2020,Dafür steht auch die Stadt Romanshorn: https://t.co/81cEUXIIX8
1241058862372999169,Fri Mar 20 17:47:45 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/QM3wilkZzX via @campact
1241058886788034566,Fri Mar 20 17:47:51 +0000 2020,Mach mit: Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/ysWHQpldHk via @campact
1241058904840306689,Fri Mar 20 17:47:55 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/66XqyU5KyG via @campact
1241058973215862784,Fri Mar 20 17:48:11 +0000 2020,"Auch Ihr habt #geschwiegen, als unser Land ins offene C19-Messer gelockt wurde!"
1241059045710213120,Fri Mar 20 17:48:28 +0000 2020,"#GoodNews für Startups.
Auch für sie wird an Finanzierungshilfen während der #Coronakrise gearbeitet.
#wirbleibenzuhause"
1241059083819589632,Fri Mar 20 17:48:38 +0000 2020,"Es ist Zeit, Läden, Clubs, Künstler, Coiffeurs etc. zu helfen. Aus diesem Grund verzichtet Crowdify komplett auf den Gewinn aus den Projekten. Jetzt Projekt starten: https://t.co/z36ykek0FX #coronakrise #solidarität"
1241059161506492422,Fri Mar 20 17:48:56 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/SiDELH66P4 via @campact
1241059162936705025,Fri Mar 20 17:48:56 +0000 2020,"Auch in Zeiten der #Coronakrise gilt: Wir werden von Idioten und Verbrechern regiert!
Für viele gilt es nicht mehr sich vor der Infektion, sondern es gilt sich vor den Folgen der Infektion zu schützen. Stärkt euer Immunsystem und Sonne ist da ein wichtiger Faktor. Laßt euch nicht"
1241059175804911616,Fri Mar 20 17:48:59 +0000 2020,"Während die #Coronakrise auch unserer Projektarbeit einen Dämpfer verpasst und uns ins Homeoffice verbannt hat, versuchen Rechtsradikale in den Sozialen Medien die Isolierung und #COVID_19 für ihre Zwecke zu nutzen. Bestes Mittel: Unsere Solidarität https://t.co/VB8vwLinyj"
1241059222810435590,Fri Mar 20 17:49:11 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/wPKg2NsBgd via @campact
1241059243626770437,Fri Mar 20 17:49:16 +0000 2020,"@EskenSaskia Frau Esken nehmen sie bitte zur Kenntnis, dass die meisten Menschen inzwischen eine Stinkwut haben auf diejenigen, die sich unvernünftig, verantwortungslos und unsolidarisch verhalten!
#AusgangsSperreJetzt 
#Coronakrise 
#Covid_19 
#wirbleibenzuhause"
1241059281325174784,Fri Mar 20 17:49:25 +0000 2020,Krisenwirtschaft!
1241059390859489283,Fri Mar 20 17:49:51 +0000 2020,"Jetzt gerade auf @tele5 : ""Die Enterprise befindet sich auf dem Weg nach Korona-Vier ...""

Episode ""Der große Abschied""

Brandaktuell!!! Unterhaltung pur!

#Coronakrise #CoronaVirusDE #Ausgangssperre"
1241059428901752833,Fri Mar 20 17:50:00 +0000 2020,"Virologe Jonas Schmidt-Chanasit hält es für sehr unwahrscheinlich, dass in diesem Jahr überhaupt noch Profifußball gespielt wird. ""Ich gehe fest davon aus, dass es erst wieder im nächsten Jahr stattfinden kann in dem Umfang."" #CoronaKrise #Bundesliga https://t.co/KF18c4Pe2M"
1241059429111476225,Fri Mar 20 17:50:00 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/yKGLSoE3oM via @campact
1241059456034750465,Fri Mar 20 17:50:06 +0000 2020,#Coronakrise : #Preußen #Münster will Kurzarbeitergeld beantragen . #SCP #CoronaVirusDE #Kurzarbeit
1241059481636700160,Fri Mar 20 17:50:12 +0000 2020,"Hilf deinen Lieblingsläden. Kauf Gutscheine!
https://t.co/AWxYGlgDws

#notmachtdigital #gutscheinstattklopapier #wirbleibenzuhause #Coronakrise #SocialDistancing #meißen #meissen #stadtmarketing #kaufindeinerstadt #kauflokal https://t.co/qtNPMoubtR"
1241059516755689474,Fri Mar 20 17:50:21 +0000 2020,"Richtig so, handeln und nicht zögern! Führung in der Krise!"
1241059544350044162,Fri Mar 20 17:50:27 +0000 2020,"Ich rate dringend Jedem, der noch nicht komplett dem Coronamassenwahn verfallen ist, sich auf der Seite von Dr. Wolfgang https://t.co/LTDdlTFYHC zu informieren. Das Schlimmste an dieser sogenannten ""#CoronaKrise"", sind die unüberlegten und panischen Reaktionen und Massnahmen."
1241059576272891904,Fri Mar 20 17:50:35 +0000 2020,"2/2 Selbstbeherrschung, aber da hörte es auf. Bin kurz eskaliert und hab die ältere Dame dann mitsamt ihrem Klopapier und Gehhilfe persönlich nach Hause gefahren. Hat jetzt meine Nummer falls sie noch weitere Einkäufe braucht. 
Einfach unfassbar. 
#Coronakrise #toiletpapercrisis"
1241059601929449472,Fri Mar 20 17:50:41 +0000 2020,Mit @GarreltDuin unterwegs zum WDR! 🏃🏃🏃 #coronadeutschland #coronakoeln #handwerk
1241059664005140482,Fri Mar 20 17:50:56 +0000 2020,"Die RTL2-News machen jetzt auch Specials zum #Coronavirus.

Weiß zwar nicht wie viele Tote es mittlerweile gibt aber, dass Sarah Harrison in Dubai bleibt, Justin Bieber leicht verschnupft ist und wo der letzte Dönerladen in Köln offen hat.

#Coronakrise #WirbleibenZuhause"
1241059685895229441,Fri Mar 20 17:51:01 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/qsyNsY6ihI via @campact
1241059729037721601,Fri Mar 20 17:51:11 +0000 2020,"Lösungen finden, wie toll."
1241059758414708737,Fri Mar 20 17:51:18 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/v7h2NHgPwJ via @campact #Schwesterherz
1241059776966078464,Fri Mar 20 17:51:23 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/GPLp8NjEo8 via @campact
1241059798176673793,Fri Mar 20 17:51:28 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/tVd3VIlTQJ via @campact
1241059854434947072,Fri Mar 20 17:51:41 +0000 2020,Mit „wachsam bleiben“ voll einverstanden. Darüberhinaus mE leider kein Mehrwert.
1241059883799195649,Fri Mar 20 17:51:48 +0000 2020,"Teil 1 @BR24-MedienMagazin online #Coronakrise
-Wie Jungendliche online durch die Krise kommen by @kaiwprivat
-Wie Zeitungen+Zeitschriften wirtschaftlich und redaktionell agieren mit @pasquay @BdzvPresse @stephanscherzer @VDZPresse @MHusarek @NN_Online https://t.co/hjejdp2vaI"
1241059926530801665,Fri Mar 20 17:51:58 +0000 2020,"Wird die #Coronakrise gerade zu einer Finanzkrise?
@Isabel_Schnabel: ""Wir erleben unruhige Zeiten: Die Börsen zeigen eine extreme Volatilität, die Kurse auf den Aktienmärkten sind dramatisch gefallen."" #Abo https://t.co/XM3UXFvda0"
1241059940409708544,Fri Mar 20 17:52:02 +0000 2020,In der #Coronakrise nicht vergessen 👇
1241059955182100480,Fri Mar 20 17:52:05 +0000 2020,Die Wobau #Magdeburg geht auf ihre Mieter zu und bietet wegen der #Coronakrise einen Schutzschirm an.https://t.co/ySDUVRHZvn
1241059978431135744,Fri Mar 20 17:52:11 +0000 2020,"#ulrichklose wieder mal vor einem Gebäude zugeschaltet, Legende der Kerl.

@MickyBeisenherz #Covid_19 #coronadeutschland #CoronaVirusDE #coronakrise #rtl"
1241059989206306821,Fri Mar 20 17:52:13 +0000 2020,"Was will uns dieses Virus sagen?
Die Antwort ist: nichts. Die Frage ist nicht, was das Virus uns sagen will, sondern wie wir uns in dieser Krise verhalten, was wir sagen. Lesen Sie dazu meinen neuen Wochenkommentar:
#CoronaInfoCH #coronavirus 
https://t.co/7a5zGMIcSE https://t.co/XnYi4dYl7f"
1241059994109444096,Fri Mar 20 17:52:15 +0000 2020,"Das ist so menschenverachtend zynisch, dass mir schlecht wird. Wie sehr muss ein Mensch seine Eltern und Großeltern hassen, um so eine Ungeheuerlichkeit zu tweeten ?
Kasek ist ein Politiker der ""Grünen""."
1241059997410263041,Fri Mar 20 17:52:15 +0000 2020,"Mir geht das mit der Ausgangssperre (hier in Bayern) in einem freiheitlichen Staat zu weit. 

Ich kann das „Betteln“ darum nicht verstehen. 

Nun denn, ich hoffe, es hilft. 

#coronakrise"
1241060056508051464,Fri Mar 20 17:52:29 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/rwtl8nLa95 via @campact
